"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight"
"96fa5f52637d8a82ef8f","WL",100,0,6,"Heading","3355.73499999009",40,"",0,0,4875.72000001092,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-30,6,"Distance","4521.76000003237",50,"meters",0,0,4400.45000007376,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,0,1,"Heading","2994.57500001881",50,"",0,0,6557.90000001434,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-20,6,"Distance","2495.60999998357",75,"meters",0,0,5862.95000009704,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-10,1,"Distance","1711.87999995891",75,"meters",0,0,3000.55500003509,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-10,3,"Distance","2412.23000001628",75,"meters",0,0,1805.30500004534,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-10,6,"Distance","10515.5049999012",50,"meters",0,0,4451.83500007261,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-30,1,"Distance","2058.92999994103",75,"meters",0,0,6165.38000002038,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,0,6,"Distance","1647.23000000231",75,"meters",0,0,3463.00499991048,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-20,3,"Heading","1849.25500000827",75,"",0,0,1921.05000000447,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,0,3,"Distance","1818.12999991234",75,"meters",0,0,3063.12499998603,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-20,1,"Distance","1760.55499992799",75,"meters",0,0,9749.05500002205,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,0,1,"Heading","2726.39500000514",75,"",0,0,4917.42499999236,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-30,6,"Heading","2120.33499998506",50,"",0,0,1475.65999999642,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-20,1,"Heading","1445.21000003442",50,"",0,0,1098.85000006761,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-30,1,"Distance","1317.2800000757",50,"meters",0,0,2745.40000001434,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,0,1,"Heading","1460.46500001103",50,"",0,0,1129.70499997027,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,6,"Distance","1236.6949999705",50,"meters",0,0,1238.20499994326,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-10,6,"Heading","6189.4499999471",50,"",0,0,1819.43499995396,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,3,"Distance","1903.59500003979",50,"meters",0,0,4362.05500003416,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,3,"Heading","1787.164999987",50,"",0,0,2743.75499994494,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-30,1,"Heading","1903.81499996874",50,"",0,0,4676.57999997027,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,0,6,"Distance","1789.03500002343",50,"meters",0,0,1126.2450000504,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-10,6,"Distance","1648.72000005562",50,"meters",0,0,1045.58999999426,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-20,6,"Distance","1754.22499992419",50,"meters",0,0,2337.93999999762,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,0,3,"Heading","2000.23500004318",35,"",0,0,1159.75499991328,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,0,6,"Distance","3698.96499998868",45,"meters",0,0,1177.81000002287,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-30,6,"Distance","3460.96499997657",50,"meters",0,0,2747.31500004418,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,0,1,"Heading","3760.18500002101",60,"",0,0,5972.55000006407,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,0,3,"Distance","1897.02000003308",50,"meters",0,0,1844.70499993768,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-20,1,"Distance","2628.1949999975",50,"meters",0,0,1590.6149999937,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-20,1,"Heading","2286.89999994822",75,"",0,0,53715.1850000955,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-10,6,"Heading","1591.29999997094",75,"",0,0,1619.88999997266,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-10,1,"Distance","2178.05499990936",50,"meters",0,0,1372.08999996074,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-10,1,"Heading","1382.92999996338",50,"",0,0,1282.16500009876,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,0,6,"Distance","1757.25000002421",50,"meters",0,0,3604.31500000414,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-10,3,"Distance","2677.08499997389",60,"meters",0,0,5177.22500010859,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-10,6,"Distance","1646.13000000827",50,"meters",0,0,2513.0600000266,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,0,3,"Distance","1985.40999996476",50,"meters",0,0,2289.28999998607,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-30,3,"Heading","1088.6650000466",50,"",0,0,1414.64500001166,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-10,1,"Distance","2086.26500004902",50,"meters",0,0,1411.85499995481,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-30,3,"Distance","1229.19999994338",50,"meters",0,0,6176.27499997616,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,0,1,"Distance","2049.1949999705",50,"meters",0,0,1867.2249999363,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-30,1,"Heading","1504.58500010427",50,"",0,0,2811.11500004772,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-20,1,"Distance","1302.25999990944",50,"meters",0,0,991.024999995716,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-30,6,"Heading","2905.37000005133",75,"",0,0,2136.13999995869,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-30,6,"Distance","11088.9250000473",50,"meters",0,0,11919.9100000551,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-20,1,"Heading","1558.38000006042",50,"",0,0,3759.00499999989,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-20,1,"Distance","1607.94000001624",50,"meters",0,0,2026.56999998726,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,0,3,"Heading","1669.81500003021",50,"",0,0,1085.5000000447,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,0,6,"Heading","3012.91499997023",50,"",0,0,2869.39999996684,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,3,"Heading","2420.68500001915",75,"",0,0,1914.82000006363,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,1,"Distance","2214.74999992643",75,"meters",0,0,1020.99500002805,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-10,3,"Heading","1404.86500004772",75,"",0,0,4819.60000004619,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,1,"Distance","1393.97999993525",75,"meters",0,0,1853.11999998521,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-30,3,"Distance","1543.40500000399",75,"meters",0,0,1036.13000002224,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-30,3,"Distance","1804.85499999486",75,"meters",0,0,910.799999954179,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,6,"Heading","2654.40999995917",75,"",0,0,2469.48500000872,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,0,1,"Distance","3711.27500000875",75,"meters",0,0,15665.885000024,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-30,6,"Heading","3649.86499992665",50,"",0,0,4204.09000001382,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-10,6,"Heading","5775.79500002321",50,"",0,0,131185.004999978,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,0,3,"Heading","2020.220000064",50,"",0,0,1910.94500001054,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,0,6,"Heading","1698.02499993239",75,"",0,0,1296.74000001978,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,0,1,"Heading","1418.15000004135",75,"",0,0,1622.40500003099,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,-20,6,"Heading","1586.97500010021",75,"",0,0,1602.97000000719,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-20,1,"Distance","2667.11500007659",55,"meters",0,0,13080.6299999822,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,1,"Heading","1624.50999999419",55,"",0,0,993.77500009723,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-20,3,"Distance","2739.21000002883",55,"meters",0,0,1122.07500007935,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,0,3,"Heading","2656.33499994874",55,"",0,0,6702.30499992613,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-30,3,"Heading","2258.26000003144",55,"",0,0,1117.85000003874,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,1,"Heading","1194.54000005499",55,"",0,0,3319.17000003159,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-20,6,"Distance","4361.92000005394",55,"meters",0,0,1229.11000007298,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-30,6,"Heading","1410.98000004422",55,"",0,0,995.635000057518,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-20,6,"Heading","1561.77500006743",55,"",0,0,1475.13500007335,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-20,1,"Heading","1462.47500006575",55,"",0,0,11103.9850000525,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-10,3,"Distance","3652.20999997109",55,"meters",0,0,2531.50000004098,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-30,3,"Distance","1606.61499993876",55,"meters",0,0,1659.69999996014,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-30,3,"Heading","1194.25499998033",55,"",0,0,1860.28000002261,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,-10,6,"Heading","2155.39999993052",55,"",0,0,1810.77000009827,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,3,"Distance","1475.16500006896",55,"meters",0,0,1176.93000007421,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,0,3,"Distance","1351.46499995608",55,"meters",0,0,1321.3799999794,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-10,1,"Heading","2250.66499994136",55,"",0,0,2366.38999998104,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,0,6,"Heading","1598.77499996219",55,"",0,0,1706.08000003267,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",25,0,1,"Distance","1452.08000007551",55,"meters",0,0,5676.91999999806,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-30,3,"Distance","1955.10000002105",55,"meters",0,0,1684.86499995925,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",50,-30,6,"Heading","1718.63000001758",55,"",0,0,1660.18000000622,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-10,6,"Heading","1626.28500000574",55,"",0,0,1545.66000006162,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",100,-30,1,"Heading","1811.95000000298",55,"",0,0,7893.47500004806,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,-20,3,"Distance","2832.87499996368",55,"meters",0,0,1695.94000000507,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",200,-20,6,"Heading","1531.10500006005",55,"",0,0,1995.63000001945,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-10,6,"Distance","3211.08000003733",55,"meters",0,0,5284.33000005316,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",75,0,6,"Distance","1889.4600000931",55,"meters",0,0,1378.48499999382,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",15,0,3,"Distance","1678.80999995396",55,"meters",0,0,1146.38499997091,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
"96fa5f52637d8a82ef8f","WL",150,-30,3,"Heading","2892.95000000857",55,"",0,0,1040.39500001818,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",2328,1177
