"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight"
"c1fea4b16a623cd4b34f","WL",200,-10,6,"Heading","4070.64500078559",20,"",0,0,3532.75499958545,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,0,3,"Heading","3165.7849997282",15,"",0,0,2228.3100001514,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-30,6,"Heading","2318.07500030845",0,"",0,0,2107.25499968976,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-30,1,"Heading","5347.945000045",15,"",0,0,5015.9149998799,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,0,6,"Heading","3690.62000047415",90,"",0,0,2041.99500009418,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,0,1,"Distance","9413.70999999344",120,"meters",0,0,2125.8800001815,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-30,6,"Heading","2758.8450005278",45,"",0,0,1856.10000044107,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,0,6,"Distance","3819.24500036985",150,"meters",0,0,1555.99499959499,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-30,6,"Distance","9665.6550001353",150,"meters",0,0,2128.81499994546,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-20,1,"Distance","3393.86999979615",200,"meters",0,0,28840.2499994263,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-30,1,"Heading","3003.51000018418",75,"",0,0,1625.20499993116,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-10,3,"Distance","3663.6199997738",150,"meters",0,0,36187.0750002563,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,0,1,"Distance","4388.36999982595",250,"meters",0,0,1493.02500020713,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,0,3,"Distance","4145.5450002104",150,"meters",0,0,1531.79000038654,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-20,1,"Heading","4372.30999954045",135,"",0,0,1577.00000051409,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,0,1,"Distance","5001.45999994129",150,"meters",0,0,2269.70000006258,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-30,6,"Distance","9606.51999991387",100,"meters",0,0,1400.4800003022,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-10,3,"Distance","4111.6949999705",150,"meters",0,0,1406.23500011861,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-20,6,"Distance","3025.54500009865",150,"meters",0,0,96546.145000495,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-10,6,"Heading","3425.11499952525",65,"",0,0,1513.18500004709,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-20,6,"Distance","3123.42000007629",150,"meters",0,0,1543.87999977916,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-30,6,"Distance","4497.49500025064",150,"meters",0,0,1232.89499990642,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-30,3,"Distance","1945.0350003317",150,"meters",0,0,1021.12000063062,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,0,3,"Heading","2417.88499988616",150,"",0,0,1620.14000024647,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-20,1,"Heading","3448.23000021279",150,"",0,0,1726.90000012517,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-10,1,"Distance","1947.47000001371",150,"meters",0,0,1488.49000036716,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-20,6,"Distance","1791.13999940455",150,"meters",0,0,1481.97999969125,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,0,3,"Distance","2200.03500021994",150,"meters",0,0,1640.55000059307,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-30,3,"Distance","4025.97500011325",150,"meters",0,0,1409.00999959558,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,0,3,"Heading","1734.15500018746",150,"",0,0,8072.87999987602,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-10,3,"Heading","1966.21500048786",150,"",0,0,1663.6500004679,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,0,6,"Distance","1885.61000023037",150,"meters",0,0,1420.96500005573,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-10,6,"Distance","1893.0850001052",150,"meters",0,0,1654.9399998039,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-10,3,"Distance","1856.89499974251",150,"meters",0,0,1258.60999990255,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,0,3,"Heading","2108.03999938071",150,"",0,0,1677.62000020593,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-20,3,"Heading","1784.75499991328",150,"",0,0,1464.430000633,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,0,3,"Distance","1921.93000018597",150,"meters",0,0,1053.72000019997,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-20,3,"Distance","3621.57499976456",150,"meters",0,0,1434.72000025213,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,0,6,"Heading","1874.38999954611",150,"",0,0,1464.63999990374,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-20,1,"Distance","1750.39999932051",150,"meters",0,0,1581.16500079632,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-30,3,"Heading","1838.3799996227",150,"",0,0,1369.36999950558,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-30,1,"Distance","1780.70000000298",150,"meters",0,0,1227.63499990106,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-10,6,"Heading","1514.66000080109",150,"",0,0,1375.23499969393,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-10,3,"Distance","1768.31999979913",150,"meters",0,0,1469.67499982566,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,0,1,"Distance","1730.74999917299",150,"meters",0,0,2091.17500018328,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-30,1,"Heading","3110.31000036746",150,"",0,0,1259.34499967843,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-10,6,"Distance","2365.96000008285",150,"meters",0,0,1317.07999948412,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,0,1,"Heading","1998.18999972194",150,"",0,0,1287.48500067741,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-20,3,"Heading","2435.22999994457",150,"",0,0,1065.44500030577,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-20,3,"Distance","2198.16000014544",150,"meters",0,0,1647.575000301,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,0,6,"Heading","1996.30500003695",150,"",0,0,1732.21999965608,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-10,3,"Heading","1890.11000003666",150,"",0,0,1612.53000050783,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-10,1,"Heading","1846.84500005096",150,"",0,0,1167.97999944538,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-30,3,"Heading","2081.95500075817",150,"",0,0,1565.88999927044,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,0,3,"Heading","1990.62500055879",150,"",0,0,1433.62499959767,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-30,1,"Distance","1981.20999988168",150,"meters",0,0,1637.1499998495,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,0,1,"Distance","1939.67999983579",150,"meters",0,0,1991.1549994722,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-10,6,"Distance","2152.97999978065",150,"meters",0,0,1543.05999912322,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-10,1,"Distance","1781.00000042468",150,"meters",0,0,1807.95499961823,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-10,1,"Distance","1928.35499998182",150,"meters",0,0,1526.17500070482,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-10,1,"Heading","2172.25500009954",150,"",0,0,11238.1750000641,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-20,1,"Heading","2215.13000037521",150,"",0,0,1987.58000042289,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-30,6,"Distance","2120.39500009269",150,"meters",0,0,4110.35000067204,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-20,3,"Heading","2334.85500048846",150,"",0,0,1265.39499964565,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-30,1,"Heading","1947.75999989361",150,"",0,0,2396.76999952644,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-20,1,"Heading","1852.58999932557",150,"",0,0,1412.60000038892,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-30,1,"Distance","1889.71000071615",150,"meters",0,0,1285.97499988973,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,0,3,"Heading","1775.94499941915",150,"",0,0,1700.07000025362,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-20,3,"Distance","1973.78499992192",150,"meters",0,0,1436.75499968231,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-30,6,"Heading","1846.38499934226",150,"",0,0,1527.0499996841,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,0,6,"Distance","1854.98999990523",150,"meters",0,0,1566.94999989122,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-20,1,"Heading","1844.12499982864",150,"",0,0,1254.89000044763,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-20,3,"Distance","2582.11999945343",150,"meters",0,0,2037.79000043869,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-10,3,"Heading","1674.27499964833",150,"",0,0,1905.14000039548,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-30,1,"Distance","2010.14500018209",150,"meters",0,0,1684.02000050992,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-30,3,"Distance","2585.76999977231",150,"meters",0,0,1511.23000029474,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-30,3,"Distance","1735.12499965727",150,"meters",0,0,1085.77500004321,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,0,1,"Heading","2443.89999937266",150,"",0,0,1403.14999967813,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,0,1,"Heading","2589.18000012636",150,"",0,0,1899.15999956429,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,0,6,"Heading","1962.18999940902",150,"",0,0,1371.68500013649,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",200,-20,3,"Distance","2786.10000014305",150,"meters",0,0,1710.17999947071,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,0,3,"Heading","2016.76000002772",150,"",0,0,1759.28999949247,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-10,3,"Heading","2209.04000010341",150,"",0,0,1583.43000058085,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-10,3,"Distance","1887.25499995053",150,"meters",0,0,1423.65000024438,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",100,-10,6,"Distance","1864.10499922931",150,"meters",0,0,1656.36499971151,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-20,3,"Distance","1961.69500052929",150,"meters",0,0,1232.3500001803,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,0,3,"Distance","1854.0350003168",150,"meters",0,0,1182.07999970764,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",15,-10,6,"Heading","1392.6499998197",150,"",0,0,1911.97499912232,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-30,6,"Distance","1649.06999934465",150,"meters",0,0,1515.24499990046,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",75,-30,6,"Heading","1611.15500051528",150,"",0,0,1510.30499953777,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,-20,6,"Heading","1345.54500039667",150,"",0,0,1517.42500066757,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",150,-20,6,"Distance","1512.35499978065",150,"meters",0,0,1388.61999940127,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-30,6,"Heading","3447.7900005877",150,"",0,0,2385.36499999464,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",50,-20,3,"Heading","1979.96999975294",150,"",0,0,2227.04000025988,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
"c1fea4b16a623cd4b34f","WL",25,0,1,"Heading","1960.67999955267",150,"",0,0,2397.62999955565,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",1635,780
